"cod_articulo";"nom_articulo";"nro_lote";"cantidad";"fec_venc";"categoria";"PSComputerName";"RunspaceId";"PSShowComputerName"
"568090050000";"T. VIDRIO P/ D. LUM. REFORZADO CH 37 52470.37S L";"25080205       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"568090060000";"T. VIDRIO P/ D. LUM. REFORZADO CH 39 52470.39S L";"24060104       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"568170000000";"T. VIDRIO PTA. CILINDRICA EMBOLECT. CH3     33059.33882";"24090033       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"568190400000";"TUBO DE VIDRIO P/AFINAR EMBOLECTOMIA.CH7 33062-33880";"24090034       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"568400430000";"T.VIDRIO MANDRIL INTUBACION 4,3 61170-61167";"25080206       ";"5.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"633008000000";"AMACO - RIBBON TR-46-110-600-0-SW (TR46012)";"26010016       ";"78.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"636005000000";"PLANCHA DE GOMA P/CLISSE 5MM";"24010017       ";"12.60";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"636005100000";"PLANCHA DE GOMA P/CLISSE 6 mm";"24010018       ";"25.20";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"636070035000";"PLACA P/CLISE 70 X  350";"26030054       ";"70.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"636100052000";"PLACA P/CLISE 100X520  KS 52";"24100194       ";"5.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"636120150400";"RASTERFILM DE 120L/CM FORMATO 150X400MM";"24090074       ";"2.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"670010100000";"BOSTIK PA5050E";"25100141       ";"1400.18";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"670010100000";"BOSTIK PA5050E";"25100141       ";"4500.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"685011000000";"GAS ETO 90/10 (CIL. X 90 KG)";"25100084       ";"90.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"685011000000";"GAS ETO 90/10 (CIL. X 90 KG)";"26020091       ";"2430.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"719555042201";"MULTIVAC-COG-WHEEL 19555042201";"23100065       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"719555240201";"MULTIVAC-COG-WHEEL 19555240201";"23100066       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"719784402410";"MULTIVAC - RESORTE D1:24  Drd.4  L0: 150  (19784402410)";"23100067       ";"4.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"748188634720";"MULTIVAC - JUNTA EQUIPOS - 48188634720";"23100068       ";"2.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000007";"MATERIAL MANTENIMIENTO VARIOS";"22120082       ";"3.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000007";"MATERIAL MANTENIMIENTO VARIOS";"23010031       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000007";"MATERIAL MANTENIMIENTO VARIOS";"23090040       ";"18.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000007";"MATERIAL MANTENIMIENTO VARIOS";"22120083       ";"2.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000007";"MATERIAL MANTENIMIENTO VARIOS";"22120084       ";"2.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000007";"MATERIAL MANTENIMIENTO VARIOS";"23010027       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000007";"MATERIAL MANTENIMIENTO VARIOS";"23010028       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000007";"MATERIAL MANTENIMIENTO VARIOS";"23010029       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000007";"MATERIAL MANTENIMIENTO VARIOS";"23010030       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000198";"FILTROS";"22110037       ";"2.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000211";"BELL MARK - CUCHILLA RASPADORA P6 - 1441";"22080182       ";"15.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000212";"BELL MARK - CUCHILLA BORDE POST. - P61442";"22080183       ";"15.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000213";"BELL MARK - CIERRES DE EXTREMO P61440";"22080185       ";"43.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000217";"ESTAÑO";"25090187       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000260";"FILTRO DE AIRE";"25020108       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000292";"PASTA SILICONA";"23010032       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000355";"SILLAS";"26010054       ";"3.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000386";"TERMOCUPLA";"23080328       ";"3.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000519";"JUNTA DE SILICONA-CAMARA ESTERILIZ.";"25100050       ";"2.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000630";"TORCHA D-1.0MM (84000150)";"23050028       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000664";"NIPLE DE CONEXION Z81/9/R1/8";"22090178       ";"20.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000675";"SACABOCADO 0.82MM CR0420305N19R4";"22090150       ";"18.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000675";"SACABOCADO 0.82MM CR0420305N19R4";"26030050       ";"25.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000676";"SACABOCADO 1.02MM CR0500375N18R4";"26030051       ";"25.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000677";"SACABOCADO 1.21MM CR0580445N17R4";"24010112       ";"5.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000677";"SACABOCADO 1.21MM CR0580445N17R4";"26030052       ";"50.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000679";"SACABOCADO 0.90MM CR0500365N18R4";"26030053       ";"25.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000000807";"TERMOSTATO";"23060209       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001018";"MULTIVAC-VALVULA 3/2 P/FRENO DE FOLIA 80.255.2112.21";"23100070       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001044";"CUCHILLA P/MAQ DE SOPLAR BALON GM 251";"24080022       ";"18.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001078";"HAWO - CORREA P/SELLADORA POLIETILENO HPL500 D - 0,16X16X927 mm";"22110039       ";"2.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001078";"HAWO - CORREA P/SELLADORA POLIETILENO HPL500 D - 0,16X16X927 mm";"25090189       ";"13.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001081";"AQUINA- SALES P/ABLANDADOR DE AGUA";"23110042       ";"50.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001081";"AQUINA- SALES P/ABLANDADOR DE AGUA";"23110042       ";"1550.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001209";"AMACO - CABEZAL 107xi - TT1017";"23060238       ";"2.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001270";"PLANCHA DE ESPUMA AMARILLA 500X500X10mm";"25050163       ";"21.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001345";"VALVULA DE RETENCION 80105";"24020103       ";"3000.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001346";"CONECTOR MACHO 98653";"24020104       ";"500.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001347";"TAPON 99922";"24020105       ";"500.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001395";"KIT SOLVENTES P/LIMPIEZA IK2030";"23050155       ";"12.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001498";"AMACO-CPU MAIN BOARD TT7067010A";"24010021       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001499";"AMACO-POWER UNIT BOARD TT7040018";"24010022       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001571";"CABEZAL P/IMPRESORA BEIN KCE-107-1 (DP6019)";"23070265       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001588";"AMACO-NUMERIC KEYPAD TT2667005";"24010023       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001589";"AMACO-LC DISPLAY TT7188001";"24010024       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001590";"AMACO-CONNECTING CABLE TT2867028A";"24010025       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001591";"AMACO-CILINDRO NEUMÁTICO DV4003";"24080023       ";"4.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001592";"AMACO-RUEDA PLÁSTICA DV5048";"24080024       ";"4.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001593";"AMACO-POLEA DE NYLON DV5310";"24080025       ";"9.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001594";"AMACO-LINGA DV5326";"24080026       ";"5.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001625";"CAPUCHON P/PULIR SKWR0511NK150";"24030252       ";"199.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001700";"MANIFOLD AMACO VALVULAS R4328420";"25070233       ";"2.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001900";"SERIES 840 VALVES 5728409980";"24100196       ";"4.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001901";"BLANKING CAP 8930715002";"24100197       ";"8.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002007";"RESISTENCIA P/ LEISTER";"23050034       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002125";"Gear Motor GTG78 78.3.3045.F20 (p/selladora continua Hawo)";"23060211       ";"2.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002166";"PASTA CONDUCTORA DE CALOR";"23060212       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002169";"BARRERA ZENER PEPPERL+FUCHS Z-788";"22110197       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002170";"BARRERA ZENER PEPPERL+FUCHS Z-954";"25100051       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002171";"ZENER KFA6-SR2-EX2.W";"22100239       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002172";"SONDA TEMPERATURA 2PT100 L:300 m/m";"25100052       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002173";"SONDA TEMPERATURA 2PT100 L:150 m/m";"22100241       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002173";"SONDA TEMPERATURA 2PT100 L:150 m/m";"25100053       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002174";"JUNTA SILICONA BCA.ALTA TEMP.23X10X7400 m/m";"22100242       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002175";"SERPENTIN C/CONEXIONES MECANIZADAS";"25100054       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060225       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060226       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060227       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060219       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060220       ";"18.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060221       ";"20.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060222       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060223       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060224       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060213       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060214       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060215       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060216       ";"20.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060217       ";"10.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002176";"EXPULSORES (MEUSBUGER)";"23060218       ";"20.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002177";"CARTUCHO DE CALEFACCION";"23060229       ";"3.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002178";"HAWO VENTILADOR 40X40X28 (24 VDC)";"23060228       ";"4.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002179";"KIT DE REPARACION BOMBAS DE VACIO BUSCH";"23070266       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002179";"KIT DE REPARACION BOMBAS DE VACIO BUSCH";"25090190       ";"2.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002180";"SWITCH KP90-EC-020 (62711)";"24100198       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002181";"PANEL FRONTAL DE MEMBRANA PP150 15-EC-040(62126)";"24100199       ";"1.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002182";"Expulsor, mechado templado	E1700/1,3 x 60";"25030154       ";"16.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002183";"EXPULSOR, MECHADO TEMPLADO E1700/1 x 60";"25030155       ";"40.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002184";"EXPULSOR, MECHADO TEMPLADO E1700/1,4 x 60";"25030156       ";"20.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002185";"EXPULSOR TEMPLADO E1710/1,7 x 63";"25030157       ";"19.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002186";"EXPULSOR TEMPLADO E1710/2 x 63";"25030158       ";"20.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002187";"EXPULSOR TEMPLADO E1710/2,1 x 125";"25030159       ";"16.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002188";"EXPULSOR TUBULAR TEMPLADO E1720/2 x 1 x 50";"25030160       ";"40.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002189";"EXPULSOR TEMPLADO  E1710/2 x 100";"25030161       ";"16.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002190";"EXPULSOR TUBULAR TEMPLADO E1720/4 x2 x100";"25030162       ";"13.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002191";"EXPULSOR TEMPLADO  E1710/2,5 x 100";"25030163       ";"20.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002192";"EXPULSOR MECHADO TEMPLADO E1700/1 x 100";"25030164       ";"20.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002193";"STANDARD BARS  - 2363 N 50 500/10/2363";"25030165       ";"9.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002194";"STANDARD BARS  - 2363 N 50 500/25/2363";"25030166       ";"4.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002195";"EXPULSOR TEMPLADO  E1715/8 x 63";"25030167       ";"98.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002196";"RACOR ROSCADO E2000 / 9 / 1/8";"25030168       ";"23.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002197";"RACOR ROSCADO E2000 / 9 / 1/4";"25030169       ";"12.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002198";"HOSE COUPLER MOULD MAKING E2200/9/90";"25030170       ";"4.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002199";"KOBLING MED SLANGEDYSE 45° FORMOPBYGNING E2202/9/9";"25030171       ";"8.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002201";"CONGUNTO DE PIEZAS DE RECAMBIO E29810";"25030173       ";"3.00";"2051-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
